date,pub,supplier,amount,category
4/11/2026,The Ship Inn - Oban,Scottish Water,133.83,   
1/29/2026,Black Bull - Dundee,Brakes Catering,398.50,   
2026-04-01,The Anchor - Perth,Coca Cola,262.51,Alcohol
4/7/2026,The Plough - Falkirk,Coca Cola,807.86,Food
2026-02-02,Black Bull - Dundee,Booker Wholesale,93.78,   
04/02/2026,Black Bull - Dundee,Scottish Water,470.82,Food
1/18/2026,Queens Head - Aberdeen,Bidfood,£84.21,
19/02/2026,The Plough - Falkirk,Scottish Water,861.45,
10/04/2026,The Swan - Ayr,BOOKER,435.72,Utilities
2026-04-25,The Swan - Ayr,British Gas,259.47,Supplies
2026-03-29,Royal Oak - Paisley,EON Energy,384.28,Supplies
2026-01-23,Fox & Hound - Hamilton,Amazon Business,£556.59,Food
02/01/2026,Queens Head - Aberdeen,Coca Cola,1165.87,Alcohol
2026-03-06,The Swan - Ayr,BOOKER,1016.63,Utilities
2026-01-26,White Hart - Inverness,JJ Food Service,£775.26,   
2026-04-06,Royal Oak - Paisley,JJ Food Service,£937.73,Alcohol
2026-01-25,White Hart - Inverness,Scottish Water,£496.23,Supplies
2/1/2026,The Ship Inn - Oban,Local Butcher,£639.62,   
2026-01-06,White Hart - Inverness,Scottish Water,1168.99,Supplies
2026-03-21,White Hart - Inverness,Diageo Ltd,762.48,Alcohol
2026-02-17,Black Bull - Dundee,Local Butcher,1246.73,Alcohol
2026-04-18,Fox & Hound - Hamilton,Heineken UK,84.65,Supplies
29/03/2026,Royal Oak - Paisley,JJ Food Service,195.10,Utilities
2026-02-17,The Ship Inn - Oban,Amazon Business,1117.12,Soft Drinks
19/03/2026,The Anchor - Perth,Scottish Water,508.77,   
2026-03-20,Kings Arms - Edinburgh,Bidfood,1128.51,Alcohol
04/03/2026,Kings Arms - Edinburgh,JJ Food Service,971.58,Supplies
2026-03-28,The Swan - Ayr,Brakes Catering,544.01,Utilities
1/13/2026,Kings Arms - Edinburgh,Brakes Catering,£193.41,   
2026-01-26,The Swan - Ayr,Heineken UK,952.27,Supplies
14/01/2026,The Crown - Stirling,Local Butcher,308.08,Soft Drinks
1/16/2026,The Plough - Falkirk,Diageo Ltd,69.19,   
13/01/2026,Black Bull - Dundee,EON Energy,536.51,   
2026-01-20,The Crown - Stirling,British Gas,889.89,Utilities
15/03/2026,Royal Oak - Paisley,Scottish Water,£275.28,   
09/03/2026,The Swan - Ayr,Coca Cola,£716.02,
4/14/2026,White Hart - Inverness,Booker Wholesale,£194.92,   
2/4/2026,White Hart - Inverness,EON Energy,532.44,Soft Drinks
2026-04-10,Fox & Hound - Hamilton,Diageo Ltd,891.27,Soft Drinks
2026-03-07,White Hart - Inverness,British Gas,327.42,Alcohol
2026-03-15,Queens Head - Aberdeen,BOOKER,£1094.78,   
2026-02-13,Royal Oak - Paisley,BOOKER,1171.04,   
03/03/2026,Fox & Hound - Hamilton,Diageo Ltd,1118.54,
16/01/2026,Kings Arms - Edinburgh,Heineken UK,821.76,
1/13/2026,Red Lion - Glasgow,BOOKER,98.51,
2026-01-06,Queens Head - Aberdeen,BOOKER,120.38,   
04/04/2026,The Swan - Ayr,EON Energy,401.29,Alcohol
2026-04-15,The Ship Inn - Oban,Brakes Catering,140.56,Alcohol
2/7/2026,White Hart - Inverness,Booker Wholesale,£1099.12,Soft Drinks
2026-01-07,Red Lion - Glasgow,Heineken UK,991.59,
4/13/2026,The Crown - Stirling,Amazon Business,£102.45,
4/8/2026,The Ship Inn - Oban,Amazon Business,£730.32,
2026-02-16,The Anchor - Perth,EON Energy,532.74,
2/22/2026,The Ship Inn - Oban,DIAGEO,1024.77,Food
2026-01-31,The Anchor - Perth,Coca Cola,794.40,Supplies
2026-02-10,Red Lion - Glasgow,BT PLC,295.00,Soft Drinks
07/01/2026,White Hart - Inverness,BOOKER,1031.71,Supplies
09/01/2026,Royal Oak - Paisley,Scottish Water,961.26,Alcohol
10/03/2026,The Anchor - Perth,Brakes Catering,109.43,Supplies
1/21/2026,Queens Head - Aberdeen,EON Energy,649.70,
2026-04-06,Black Bull - Dundee,EON Energy,£450.94,Soft Drinks
2026-04-11,Kings Arms - Edinburgh,Coca Cola,1096.92,
18/01/2026,The Ship Inn - Oban,British Gas,433.20,
19/02/2026,Fox & Hound - Hamilton,DIAGEO,107.02,Alcohol
3/30/2026,The Anchor - Perth,Coca Cola,520.69,Alcohol
3/21/2026,Queens Head - Aberdeen,Bidfood,615.69,   
18/01/2026,Queens Head - Aberdeen,EON Energy,441.26,Soft Drinks
1/15/2026,The Anchor - Perth,BOOKER,982.17,Supplies
2026-02-09,White Hart - Inverness,DIAGEO,£1246.48,   
2026-02-23,The Crown - Stirling,BT PLC,411.33,
2/21/2026,The Plough - Falkirk,JJ Food Service,733.59,Food
06/02/2026,Red Lion - Glasgow,Diageo Ltd,£954.25,   
2/3/2026,Red Lion - Glasgow,BOOKER,394.78,Utilities
3/3/2026,Red Lion - Glasgow,Booker Wholesale,£576.64,   
27/01/2026,Kings Arms - Edinburgh,British Gas,866.47,Food
4/3/2026,The Crown - Stirling,Local Butcher,534.13,Alcohol
2/24/2026,The Swan - Ayr,BOOKER,457.45,Soft Drinks
2026-01-07,The Swan - Ayr,BOOKER,548.27,Utilities
2026-01-27,The Swan - Ayr,Heineken UK,834.98,   
2026-03-29,Queens Head - Aberdeen,Scottish Water,£954.90,Alcohol
08/03/2026,White Hart - Inverness,DIAGEO,449.69,   
2026-01-04,Fox & Hound - Hamilton,BT PLC,£489.90,Utilities
2026-04-24,Queens Head - Aberdeen,JJ Food Service,£599.33,Soft Drinks
2026-04-07,Black Bull - Dundee,DIAGEO,£1116.73,Supplies
2026-04-11,The Swan - Ayr,Bidfood,1156.13,Soft Drinks
2026-03-18,The Anchor - Perth,BOOKER,£312.97,   
2026-02-08,White Hart - Inverness,EON Energy,263.54,Food
17/01/2026,The Swan - Ayr,JJ Food Service,152.57,Food
3/14/2026,The Plough - Falkirk,Diageo Ltd,511.88,Utilities
4/7/2026,Queens Head - Aberdeen,Booker Wholesale,£982.87,
1/16/2026,Black Bull - Dundee,Amazon Business,540.84,Soft Drinks
2/11/2026,Royal Oak - Paisley,Brakes Catering,£739.98,
1/25/2026,Fox & Hound - Hamilton,Booker Wholesale,410.47,Supplies
11/01/2026,Kings Arms - Edinburgh,JJ Food Service,1218.63,Utilities
02/02/2026,The Anchor - Perth,Amazon Business,561.59,Food
19/04/2026,Fox & Hound - Hamilton,JJ Food Service,895.42,   
4/21/2026,The Anchor - Perth,JJ Food Service,79.44,
15/01/2026,Fox & Hound - Hamilton,JJ Food Service,1071.50,   
2026-03-31,The Ship Inn - Oban,Bidfood,57.39,
2026-03-17,Fox & Hound - Hamilton,Diageo Ltd,211.72,Soft Drinks
4/4/2026,Red Lion - Glasgow,Diageo Ltd,971.61,Food
24/02/2026,Royal Oak - Paisley,JJ Food Service,398.26,   
4/18/2026,The Crown - Stirling,Diageo Ltd,£427.24,
2026-02-01,The Anchor - Perth,Booker Wholesale,102.01,Food
27/04/2026,Black Bull - Dundee,Brakes Catering,573.43,Soft Drinks
4/3/2026,The Crown - Stirling,Booker Wholesale,650.12,Food
17/01/2026,The Swan - Ayr,Diageo Ltd,243.00,Alcohol
2026-03-18,White Hart - Inverness,British Gas,£873.81,   
25/01/2026,Kings Arms - Edinburgh,Booker Wholesale,885.15,Alcohol
3/17/2026,Black Bull - Dundee,Booker Wholesale,456.00,Soft Drinks
1/1/2026,The Crown - Stirling,Bidfood,79.74,Food
11/04/2026,Fox & Hound - Hamilton,EON Energy,194.43,Utilities
16/03/2026,The Crown - Stirling,Coca Cola,682.19,Alcohol
2/21/2026,Queens Head - Aberdeen,Diageo Ltd,418.30,Utilities
3/25/2026,The Plough - Falkirk,EON Energy,£709.65,Supplies
05/01/2026,The Ship Inn - Oban,British Gas,80.70,
3/21/2026,Kings Arms - Edinburgh,Scottish Water,362.41,Food
4/5/2026,Kings Arms - Edinburgh,EON Energy,1053.49,
1/1/2026,Black Bull - Dundee,Coca Cola,£980.23,
2026-03-20,Royal Oak - Paisley,Scottish Water,361.23,
07/02/2026,The Swan - Ayr,Booker Wholesale,256.59,Food
28/04/2026,Red Lion - Glasgow,Bidfood,611.49,
29/03/2026,The Crown - Stirling,Brakes Catering,£921.00,Alcohol
2026-03-28,The Ship Inn - Oban,Heineken UK,£810.30,Soft Drinks
4/5/2026,Fox & Hound - Hamilton,Scottish Water,283.09,Alcohol
2026-03-25,White Hart - Inverness,Local Butcher,1132.06,Alcohol
25/01/2026,The Plough - Falkirk,Heineken UK,1002.13,   
4/4/2026,Black Bull - Dundee,Brakes Catering,136.96,   
20/04/2026,White Hart - Inverness,JJ Food Service,985.19,Food
16/03/2026,Queens Head - Aberdeen,EON Energy,1133.21,Supplies
3/4/2026,The Ship Inn - Oban,British Gas,1166.14,
2026-03-16,The Crown - Stirling,Scottish Water,717.27,
2026-04-10,Black Bull - Dundee,DIAGEO,1040.04,   
31/01/2026,The Ship Inn - Oban,Bidfood,£53.62,Utilities
2026-02-10,Queens Head - Aberdeen,DIAGEO,1174.51,
1/2/2026,Royal Oak - Paisley,Brakes Catering,378.46,
2026-04-18,The Swan - Ayr,Bidfood,£547.96,   
03/02/2026,The Plough - Falkirk,Bidfood,£127.43,Utilities
2/10/2026,Queens Head - Aberdeen,Amazon Business,£961.79,Supplies
2026-04-17,The Anchor - Perth,BT PLC,509.38,   
2026-04-25,The Swan - Ayr,Local Butcher,£846.07,Utilities
2/5/2026,The Crown - Stirling,BT PLC,675.47,Alcohol
12/01/2026,Red Lion - Glasgow,British Gas,920.62,Soft Drinks
2/9/2026,Royal Oak - Paisley,Heineken UK,381.63,Utilities
2026-02-14,Black Bull - Dundee,British Gas,766.21,Food
2026-04-21,The Crown - Stirling,DIAGEO,£469.63,Alcohol
2026-02-28,White Hart - Inverness,Amazon Business,290.81,Soft Drinks
3/24/2026,Red Lion - Glasgow,Local Butcher,1087.51,Supplies
22/01/2026,The Crown - Stirling,BT PLC,671.59,Food
2026-01-30,Queens Head - Aberdeen,BT PLC,286.51,Soft Drinks
4/24/2026,The Swan - Ayr,Bidfood,313.67,Utilities
07/02/2026,The Anchor - Perth,DIAGEO,£637.38,   
2/17/2026,Queens Head - Aberdeen,BT PLC,1047.25,
3/20/2026,Queens Head - Aberdeen,Diageo Ltd,177.10,Alcohol
2026-02-08,The Crown - Stirling,Bidfood,£1207.80,Supplies
09/04/2026,The Crown - Stirling,British Gas,1025.94,Food
28/03/2026,Royal Oak - Paisley,BOOKER,270.79,Alcohol
2026-01-04,White Hart - Inverness,Heineken UK,£92.14,Food
27/04/2026,White Hart - Inverness,Amazon Business,£1031.00,
07/04/2026,Queens Head - Aberdeen,Coca Cola,£409.13,   
2026-02-21,The Swan - Ayr,BOOKER,173.18,Supplies
10/02/2026,Queens Head - Aberdeen,Scottish Water,864.27,Alcohol
1/14/2026,Queens Head - Aberdeen,Amazon Business,£536.57,Soft Drinks
4/27/2026,Queens Head - Aberdeen,EON Energy,1090.99,Utilities
2/6/2026,Red Lion - Glasgow,JJ Food Service,735.26,   
2/25/2026,Royal Oak - Paisley,Amazon Business,296.77,
13/01/2026,White Hart - Inverness,British Gas,442.07,Utilities
2026-04-10,Black Bull - Dundee,Scottish Water,998.68,   
20/01/2026,The Crown - Stirling,BT PLC,469.38,
1/9/2026,The Anchor - Perth,Local Butcher,80.54,   
4/27/2026,The Ship Inn - Oban,Brakes Catering,1121.93,   
28/03/2026,Queens Head - Aberdeen,Local Butcher,£1090.59,Utilities
1/3/2026,Fox & Hound - Hamilton,Diageo Ltd,947.13,
23/04/2026,The Crown - Stirling,Diageo Ltd,888.57,Utilities
2/9/2026,Kings Arms - Edinburgh,EON Energy,145.36,Food
2/9/2026,The Plough - Falkirk,EON Energy,£131.83,Supplies
1/10/2026,The Anchor - Perth,DIAGEO,£1145.33,Supplies
2026-03-04,Black Bull - Dundee,Bidfood,1003.45,
19/04/2026,The Anchor - Perth,Coca Cola,818.08,Utilities
2/13/2026,The Swan - Ayr,Booker Wholesale,855.98,Alcohol
4/5/2026,Fox & Hound - Hamilton,JJ Food Service,1105.42,Utilities
2026-01-05,White Hart - Inverness,Scottish Water,934.93,Soft Drinks
11/04/2026,Kings Arms - Edinburgh,Heineken UK,225.02,
28/04/2026,The Plough - Falkirk,JJ Food Service,994.64,Utilities
1/12/2026,The Ship Inn - Oban,Diageo Ltd,1149.48,Utilities
18/02/2026,Red Lion - Glasgow,JJ Food Service,510.07,
16/04/2026,The Ship Inn - Oban,Heineken UK,708.11,   
2026-03-18,The Ship Inn - Oban,JJ Food Service,55.57,Food
02/04/2026,The Anchor - Perth,Coca Cola,67.35,Food
14/03/2026,The Plough - Falkirk,Bidfood,£989.76,Supplies
13/03/2026,The Swan - Ayr,JJ Food Service,537.30,Utilities
20/03/2026,The Plough - Falkirk,Diageo Ltd,393.77,Soft Drinks
4/21/2026,The Anchor - Perth,EON Energy,314.10,Food
4/3/2026,The Plough - Falkirk,Booker Wholesale,738.62,
20/01/2026,Black Bull - Dundee,DIAGEO,1007.77,Soft Drinks
3/30/2026,The Crown - Stirling,JJ Food Service,£609.48,Food
19/02/2026,The Crown - Stirling,British Gas,£1065.85,Supplies
30/01/2026,Black Bull - Dundee,Brakes Catering,365.84,Soft Drinks
2026-04-14,Red Lion - Glasgow,BOOKER,£341.35,   
2026-03-26,White Hart - Inverness,Local Butcher,831.00,
2026-01-20,Kings Arms - Edinburgh,Scottish Water,1143.46,Food
14/04/2026,Fox & Hound - Hamilton,Bidfood,1102.60,   
2026-01-31,Red Lion - Glasgow,Booker Wholesale,873.39,   
2026-04-07,The Plough - Falkirk,Diageo Ltd,1076.94,
2026-01-15,Queens Head - Aberdeen,BT PLC,591.35,Alcohol
01/04/2026,The Crown - Stirling,DIAGEO,515.93,   
4/12/2026,The Swan - Ayr,Bidfood,£844.65,   
2026-02-21,Fox & Hound - Hamilton,Coca Cola,1089.88,Supplies
1/22/2026,The Ship Inn - Oban,Bidfood,233.05,Alcohol
3/12/2026,Fox & Hound - Hamilton,Scottish Water,129.50,   
2/1/2026,Black Bull - Dundee,DIAGEO,480.32,   
2026-02-14,Royal Oak - Paisley,Heineken UK,396.36,Soft Drinks
2026-03-12,Royal Oak - Paisley,Local Butcher,687.17,Utilities
24/04/2026,The Crown - Stirling,Coca Cola,601.84,
2026-01-25,Royal Oak - Paisley,British Gas,1104.86,Alcohol
2026-02-21,The Ship Inn - Oban,Amazon Business,959.87,   
14/01/2026,Fox & Hound - Hamilton,Brakes Catering,£467.11,   
2026-02-15,The Ship Inn - Oban,BOOKER,955.25,
16/03/2026,Fox & Hound - Hamilton,Heineken UK,258.33,   
2026-02-25,Royal Oak - Paisley,Booker Wholesale,185.88,Utilities
3/17/2026,The Ship Inn - Oban,British Gas,893.43,Alcohol
2026-04-22,The Crown - Stirling,BOOKER,770.87,
27/04/2026,The Anchor - Perth,BOOKER,809.39,   
2026-03-31,The Anchor - Perth,British Gas,185.16,Supplies
14/02/2026,Royal Oak - Paisley,Scottish Water,986.96,Food
3/2/2026,Red Lion - Glasgow,EON Energy,754.55,Soft Drinks
2026-02-18,The Anchor - Perth,Booker Wholesale,962.74,Alcohol
3/15/2026,Black Bull - Dundee,Heineken UK,904.89,Alcohol
04/03/2026,Queens Head - Aberdeen,Brakes Catering,1153.61,Supplies
2026-04-11,Royal Oak - Paisley,British Gas,1191.44,Utilities
4/26/2026,The Crown - Stirling,Coca Cola,£1150.76,   
2026-01-27,Black Bull - Dundee,Diageo Ltd,66.39,Utilities
20/04/2026,The Plough - Falkirk,EON Energy,1057.10,Utilities
02/03/2026,Royal Oak - Paisley,Booker Wholesale,235.85,   
2026-01-22,The Ship Inn - Oban,BOOKER,£69.60,Soft Drinks
11/01/2026,Royal Oak - Paisley,Amazon Business,638.87,
2026-01-08,Queens Head - Aberdeen,JJ Food Service,£864.20,
2026-01-06,Fox & Hound - Hamilton,BOOKER,533.49,Utilities
2026-04-26,Red Lion - Glasgow,Coca Cola,314.83,
2/24/2026,The Ship Inn - Oban,Amazon Business,£321.78,Utilities
07/02/2026,The Plough - Falkirk,Brakes Catering,775.77,
4/22/2026,Fox & Hound - Hamilton,Diageo Ltd,354.34,
2/17/2026,Kings Arms - Edinburgh,Booker Wholesale,936.26,Food
2026-02-15,The Crown - Stirling,Diageo Ltd,555.02,Soft Drinks
1/4/2026,The Crown - Stirling,Local Butcher,306.14,   
2026-03-23,The Plough - Falkirk,Diageo Ltd,£767.54,   
2026-02-18,White Hart - Inverness,Booker Wholesale,932.20,   
2026-04-14,Kings Arms - Edinburgh,EON Energy,813.00,Soft Drinks
1/21/2026,Black Bull - Dundee,Booker Wholesale,918.17,Alcohol
05/04/2026,Red Lion - Glasgow,Heineken UK,£451.16,
3/5/2026,Red Lion - Glasgow,JJ Food Service,592.50,Utilities
2/23/2026,The Anchor - Perth,Coca Cola,776.85,
4/15/2026,White Hart - Inverness,Brakes Catering,395.31,   
01/01/2026,The Anchor - Perth,JJ Food Service,576.78,   
1/28/2026,Black Bull - Dundee,BT PLC,£874.15,Supplies
2/18/2026,White Hart - Inverness,BT PLC,£1126.73,Supplies
4/15/2026,Red Lion - Glasgow,Local Butcher,£736.35,Alcohol
2026-03-17,Royal Oak - Paisley,Scottish Water,715.20,
2026-04-08,Queens Head - Aberdeen,Coca Cola,381.83,Supplies
10/02/2026,Fox & Hound - Hamilton,Local Butcher,1058.02,Food
16/01/2026,Royal Oak - Paisley,Bidfood,377.30,   
4/13/2026,Fox & Hound - Hamilton,British Gas,£657.51,Alcohol
12/03/2026,Red Lion - Glasgow,Brakes Catering,589.87,Utilities
2026-03-20,White Hart - Inverness,Local Butcher,396.01,Supplies
2026-02-24,Black Bull - Dundee,Local Butcher,£624.96,Supplies
03/04/2026,The Anchor - Perth,BOOKER,211.22,Soft Drinks
4/17/2026,Queens Head - Aberdeen,EON Energy,99.33,Utilities
2026-01-13,Red Lion - Glasgow,Booker Wholesale,177.27,   
2026-04-12,White Hart - Inverness,DIAGEO,117.40,Soft Drinks
2026-02-09,The Ship Inn - Oban,Diageo Ltd,127.77,Soft Drinks
2026-04-16,The Anchor - Perth,BOOKER,755.28,   
21/04/2026,Black Bull - Dundee,Heineken UK,£533.40,
2026-02-16,Kings Arms - Edinburgh,BT PLC,368.76,Soft Drinks
4/14/2026,Royal Oak - Paisley,JJ Food Service,1175.03,
2026-02-12,The Plough - Falkirk,DIAGEO,914.01,Supplies
2/19/2026,The Plough - Falkirk,Scottish Water,691.84,Alcohol
3/6/2026,The Plough - Falkirk,Amazon Business,134.71,Food
08/04/2026,The Swan - Ayr,Amazon Business,£1081.83,Utilities
2026-03-18,White Hart - Inverness,Bidfood,£458.81,
03/04/2026,The Ship Inn - Oban,BT PLC,£1039.25,Soft Drinks
2026-04-24,Fox & Hound - Hamilton,JJ Food Service,1117.23,   
2026-03-21,The Ship Inn - Oban,Brakes Catering,543.98,
01/04/2026,The Ship Inn - Oban,Scottish Water,628.14,Food
27/04/2026,The Swan - Ayr,Brakes Catering,714.27,   
10/04/2026,Royal Oak - Paisley,DIAGEO,567.15,
2026-01-17,Red Lion - Glasgow,Amazon Business,1039.31,   
4/28/2026,Royal Oak - Paisley,DIAGEO,£353.98,Utilities
2026-02-13,Royal Oak - Paisley,Amazon Business,96.48,Food
14/04/2026,Fox & Hound - Hamilton,DIAGEO,632.58,Supplies
2026-02-11,The Anchor - Perth,British Gas,402.82,Soft Drinks
12/04/2026,The Swan - Ayr,Booker Wholesale,1059.36,Alcohol
2/23/2026,The Plough - Falkirk,Booker Wholesale,975.18,Alcohol
24/04/2026,The Plough - Falkirk,Brakes Catering,1035.63,Soft Drinks
2026-02-14,Queens Head - Aberdeen,Coca Cola,1230.98,Supplies
17/04/2026,The Ship Inn - Oban,BT PLC,359.85,Food
1/26/2026,The Swan - Ayr,JJ Food Service,900.34,
3/27/2026,The Ship Inn - Oban,BOOKER,£294.03,Alcohol
2026-01-08,The Crown - Stirling,DIAGEO,£380.24,
07/03/2026,The Swan - Ayr,BOOKER,£230.37,Soft Drinks
2026-01-03,Black Bull - Dundee,Amazon Business,1218.18,Supplies
10/01/2026,The Ship Inn - Oban,Diageo Ltd,803.81,Soft Drinks
2026-02-18,Fox & Hound - Hamilton,Diageo Ltd,657.39,   
3/12/2026,The Ship Inn - Oban,BOOKER,126.53,Food
06/04/2026,The Ship Inn - Oban,Booker Wholesale,£777.30,   
2026-02-15,Fox & Hound - Hamilton,British Gas,662.65,Supplies
24/01/2026,Black Bull - Dundee,Bidfood,631.52,Alcohol
2/9/2026,Royal Oak - Paisley,Heineken UK,1042.01,Food
10/01/2026,Red Lion - Glasgow,Heineken UK,234.17,Food
14/03/2026,Fox & Hound - Hamilton,Brakes Catering,951.56,Supplies
3/10/2026,Fox & Hound - Hamilton,Amazon Business,191.77,Utilities
18/01/2026,The Crown - Stirling,JJ Food Service,£121.01,   
18/01/2026,Kings Arms - Edinburgh,Heineken UK,798.61,Food
24/03/2026,Black Bull - Dundee,Bidfood,364.55,   
3/11/2026,White Hart - Inverness,EON Energy,119.71,   
2026-02-13,The Ship Inn - Oban,British Gas,610.15,Alcohol
2026-04-27,Kings Arms - Edinburgh,Bidfood,1038.03,
2026-01-13,The Plough - Falkirk,Scottish Water,333.20,
3/25/2026,Royal Oak - Paisley,Brakes Catering,457.00,Soft Drinks
2026-02-19,Kings Arms - Edinburgh,Diageo Ltd,1216.49,   
1/10/2026,Queens Head - Aberdeen,British Gas,645.76,Food
3/28/2026,Royal Oak - Paisley,BT PLC,1037.78,Utilities
23/04/2026,The Plough - Falkirk,Amazon Business,£173.79,Supplies
4/29/2026,The Ship Inn - Oban,Local Butcher,982.37,Alcohol
17/01/2026,The Ship Inn - Oban,Booker Wholesale,366.19,   
2/11/2026,Royal Oak - Paisley,JJ Food Service,£286.41,Utilities
2/12/2026,The Ship Inn - Oban,Brakes Catering,265.18,Food
2026-03-26,Black Bull - Dundee,Diageo Ltd,703.07,Utilities
1/28/2026,Black Bull - Dundee,Coca Cola,1077.49,
2026-03-11,Red Lion - Glasgow,EON Energy,675.94,Food
25/02/2026,Black Bull - Dundee,Bidfood,931.96,   
23/03/2026,The Plough - Falkirk,BOOKER,798.18,   
1/11/2026,Kings Arms - Edinburgh,Bidfood,£249.14,Food
3/14/2026,The Plough - Falkirk,Brakes Catering,825.97,Utilities
23/04/2026,Red Lion - Glasgow,Local Butcher,997.16,
2/18/2026,Kings Arms - Edinburgh,BOOKER,509.98,
08/03/2026,Royal Oak - Paisley,Bidfood,941.81,
13/03/2026,The Swan - Ayr,EON Energy,£370.48,
2/14/2026,Kings Arms - Edinburgh,Bidfood,453.24,Alcohol
3/10/2026,Royal Oak - Paisley,Heineken UK,1208.84,Food
2026-01-30,White Hart - Inverness,Scottish Water,964.15,
21/01/2026,The Crown - Stirling,Local Butcher,303.16,
4/24/2026,Fox & Hound - Hamilton,Heineken UK,1105.81,
16/04/2026,The Plough - Falkirk,Coca Cola,105.95,Utilities
1/1/2026,Fox & Hound - Hamilton,Scottish Water,217.06,
2026-03-05,Fox & Hound - Hamilton,British Gas,230.13,   
2026-03-08,The Plough - Falkirk,British Gas,£442.74,
2026-02-07,The Ship Inn - Oban,BT PLC,851.81,   
2026-01-21,The Ship Inn - Oban,Diageo Ltd,661.14,
4/27/2026,Red Lion - Glasgow,EON Energy,972.84,Supplies
09/02/2026,The Crown - Stirling,Bidfood,442.03,Soft Drinks
2026-01-19,The Plough - Falkirk,Booker Wholesale,706.41,Utilities
15/02/2026,Queens Head - Aberdeen,EON Energy,922.01,Soft Drinks
22/02/2026,Kings Arms - Edinburgh,JJ Food Service,683.29,Alcohol
3/18/2026,The Swan - Ayr,Booker Wholesale,£178.88,
2026-02-07,Black Bull - Dundee,Booker Wholesale,677.26,Utilities
2026-01-14,Kings Arms - Edinburgh,Coca Cola,161.46,Utilities
1/25/2026,The Ship Inn - Oban,EON Energy,£1135.19,   
1/23/2026,Black Bull - Dundee,Brakes Catering,220.29,Food
4/5/2026,Black Bull - Dundee,BOOKER,96.99,Alcohol
10/02/2026,Red Lion - Glasgow,Booker Wholesale,983.26,Soft Drinks
02/02/2026,Fox & Hound - Hamilton,Scottish Water,366.16,
1/3/2026,Fox & Hound - Hamilton,Coca Cola,504.00,Food
02/01/2026,Red Lion - Glasgow,Heineken UK,57.93,Food
4/15/2026,Fox & Hound - Hamilton,DIAGEO,273.40,
2026-03-13,The Crown - Stirling,DIAGEO,74.76,Supplies
4/20/2026,Red Lion - Glasgow,Coca Cola,617.42,Utilities
17/03/2026,The Swan - Ayr,Booker Wholesale,841.31,Utilities
4/24/2026,Royal Oak - Paisley,EON Energy,131.03,Utilities
28/02/2026,The Crown - Stirling,Bidfood,433.53,Utilities
2026-04-01,The Ship Inn - Oban,Brakes Catering,893.43,Supplies
3/23/2026,The Swan - Ayr,Bidfood,206.49,Soft Drinks
2026-04-10,Kings Arms - Edinburgh,BOOKER,1211.09,Utilities
03/01/2026,The Plough - Falkirk,EON Energy,1139.96,   
23/01/2026,The Anchor - Perth,Diageo Ltd,238.94,
11/02/2026,Queens Head - Aberdeen,Amazon Business,1082.87,Utilities
4/18/2026,The Swan - Ayr,DIAGEO,765.88,Supplies
